,"Timestamp,Mode,Data",Timestamp,mode,Data,AX,AY,AZ,fAX,fAY,fAZ
549,"18:18:47:603,RX,0001848829 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-13.934479,3.256526,1.261380",18:18:47:603,RX,0001848829 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-13.934479,3.256526,1.261380
550,"18:18:47:696,RX,0001848919 [app] INFO: ACCEL: ,-32.000000,64.000000,-64.000000,-14.022574,3.539438,0.949930",18:18:47:696,RX,0001848919 [app] INFO: ACCEL: ,-32.000000,64.000000,-64.000000,-14.022574,3.539438,0.949930
551,"18:18:47:786,RX,0001849009 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-13.799155,3.523010,0.641038",18:18:47:786,RX,0001849009 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-13.799155,3.523010,0.641038
552,"18:18:47:875,RX,0001849099 [app] INFO: ACCEL: ,0.000000,-32.000000,-64.000000,-13.732430,3.358880,0.334674",18:18:47:875,RX,0001849099 [app] INFO: ACCEL: ,0.000000,-32.000000,-64.000000,-13.732430,3.358880,0.334674
553,"18:18:47:964,RX,0001849189 [app] INFO: ACCEL: ,0.000000,32.000000,32.000000,-13.666327,3.490697,0.484235",18:18:47:964,RX,0001849189 [app] INFO: ACCEL: ,0.000000,32.000000,32.000000,-13.666327,3.490697,0.484235
554,"18:18:48:057,RX,0001849279 [app] INFO: ACCEL: ,96.000000,32.000000,64.000000,-13.140825,3.621382,0.783009",18:18:48:057,RX,0001849279 [app] INFO: ACCEL: ,96.000000,32.000000,64.000000,-13.140825,3.621382,0.783009
555,"18:18:48:143,RX,0001849369 [app] INFO: ACCEL: ,-32.000000,0.000000,-32.000000,-13.230961,3.604848,0.629328",18:18:48:143,RX,0001849369 [app] INFO: ACCEL: ,-32.000000,0.000000,-32.000000,-13.230961,3.604848,0.629328
556,"18:18:48:280,RX,0001849459 [app] INFO: ACCEL: ,64.000000,-64.000000,-160.000000,-12.863462,3.297572,-0.120651",18:18:48:280,RX,0001849459 [app] INFO: ACCEL: ,64.000000,-64.000000,-160.000000,-12.863462,3.297572,-0.120651
557,"18:18:48:372,RX,0001849594 [app] INFO: ACCEL: ,32.000000,0.000000,96.000000,-12.650667,3.282632,0.327479",18:18:48:372,RX,0001849594 [app] INFO: ACCEL: ,32.000000,0.000000,96.000000,-12.650667,3.282632,0.327479
558,"18:18:48:459,RX,0001849684 [app] INFO: ACCEL: ,32.000000,32.000000,-128.000000,-12.439692,3.412163,-0.269168",18:18:48:459,RX,0001849684 [app] INFO: ACCEL: ,32.000000,32.000000,-128.000000,-12.439692,3.412163,-0.269168
559,"18:18:48:552,RX,0001849774 [app] INFO: ACCEL: ,32.000000,0.000000,0.000000,-12.230516,3.396833,-0.267919",18:18:48:552,RX,0001849774 [app] INFO: ACCEL: ,32.000000,0.000000,0.000000,-12.230516,3.396833,-0.267919
560,"18:18:48:639,RX,0001849864 [app] INFO: ACCEL: ,-32.000000,0.000000,-32.000000,-12.323216,3.381639,-0.414468",18:18:48:639,RX,0001849864 [app] INFO: ACCEL: ,-32.000000,0.000000,-32.000000,-12.323216,3.381639,-0.414468
561,"18:18:48:730,RX,0001849954 [app] INFO: ACCEL: ,32.000000,0.000000,64.000000,-12.116271,3.366579,-0.118162",18:18:48:730,RX,0001849954 [app] INFO: ACCEL: ,32.000000,0.000000,64.000000,-12.116271,3.366579,-0.118162
562,"18:18:48:819,RX,0001850044 [app] INFO: ACCEL: ,0.000000,32.000000,0.000000,-12.059914,3.493540,-0.117621",18:18:48:819,RX,0001850044 [app] INFO: ACCEL: ,0.000000,32.000000,0.000000,-12.059914,3.493540,-0.117621
563,"18:18:48:909,RX,0001850134 [app] INFO: ACCEL: ,-32.000000,-96.000000,32.000000,-12.152256,3.054081,0.028960",18:18:48:909,RX,0001850134 [app] INFO: ACCEL: ,-32.000000,-96.000000,32.000000,-12.152256,3.054081,0.028960
564,"18:18:49:003,RX,0001850224 [app] INFO: ACCEL: ,96.000000,32.000000,128.000000,-11.653515,3.181624,0.610724",18:18:49:003,RX,0001850224 [app] INFO: ACCEL: ,96.000000,32.000000,128.000000,-11.653515,3.181624,0.610724
565,"18:18:49:089,RX,0001850314 [app] INFO: ACCEL: ,32.000000,0.000000,96.000000,-11.452701,3.167658,1.043506",18:18:49:089,RX,0001850314 [app] INFO: ACCEL: ,32.000000,0.000000,96.000000,-11.452701,3.167658,1.043506
